Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
-0.9523,0,17.08696422,6.312047944,-4.85330846,17.67082173,9.768993024,-11.82655548,-13.25664378,14.74521337,9.17748184,-7.253673034,-13.64202849,8.144688411,-0.952418966,-9.887666827
2.2673,1,-1.419315146,11.47098822,0.685939091,-2.04447947,16.63568984,3.423232883,8.900820544,-8.970612777,4.688425544,8.14581633,-9.556586246,-3.726287623,-1.459000487,-4.714412243
-2.3742,0,-9.009529553,3.797967318,8.358366141,-7.352038576,4.28203316,-2.983813234,7.942376248,17.58324679,-10.28690524,-5.917500666,-5.144211239,6.052069647,2.374324456,-10.9825681
6.5086,1,10.02612003,9.97865209,0.42220989,3.237849268,-6.606655581,-13.4635019,-2.429532014,18.39493911,16.13516933,-18.14613938,-1.477872845,1.732381213,8.241010517,11.08840436
-1.3744,0,-13.04949263,-12.8572065,18.41057602,8.157668749,11.96124371,-13.77784433,-5.422130867,-1.080995187,2.481203503,16.66212378,14.26757964,0.530941794,-5.935753768,-7.31019694
5.0653,1,0.350275864,13.01440095,-0.627337209,6.087441963,4.41900637,-19.60866134,3.543445529,11.94074279,5.673469061,2.581501686,7.966727413,2.600620261,7.665952493,-8.685760342
5.689,1,10.03410385,13.90290222,-14.49879462,0.916675814,8.707506946,14.03508959,19.06486935,-1.512425199,1.694372844,-19.02773603,12.69244609,-6.979439928,-1.715965466,3.972991959
-2.9938,0,17.40100821,14.82262181,-4.767031767,4.404699677,8.488720802,15.45925852,4.748808198,-2.215818185,-0.107466884,0.949216453,18.99867428,9.639333284,2.99392536,-8.191225002
16.3733,1,0.116865691,3.856446355,2.270695984,9.670723413,1.670332816,-3.635956538,-6.593467203,-11.73812758,-4.477282812,0.560946865,-11.86261295,3.640588689,-8.113647508,8.259700644
-2.2852,0,17.23808804,17.84653746,4.385024758,17.37095957,-3.355117274,-9.621839954,-18.11279681,-12.83534853,1.417850327,15.56332807,16.83123978,1.665793649,-2.285276866,-9.788786272
13.8506,1,1.810957593,6.20373585,-18.66488012,1.386592693,2.727728962,-0.543101624,13.05186206,10.7595783,6.196075163,18.62485092,-6.926696152,4.24836105,2.026190824,15.87677517
9.8148,1,5.475951361,14.43598339,-14.24904285,-19.47035278,-9.759703591,0.035418908,6.484342009,3.182005313,-15.79692236,6.430059218,-13.8904209,-9.63788012,-3.839307463,5.975471693
