Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
11.625,1,-16.053477,17.69334261,18.50497206,-8.995657084,13.77325272,15.1670969,5.000200187,-1.534730866,7.709375585,-7.433652365,0.638369205,-3.097519218,1.118552856,8.527526885
11.304,1,-5.568317391,-13.23124597,6.008841883,-6.489766692,0.915529883,4.913369879,7.177719479,16.92721634,-16.53125976,0.465641684,3.869281814,4.789648167,-6.514260761,2.108555677
2.3672,1,7.704412486,-19.06240024,8.197316954,-4.897984703,18.32877582,4.185096013,-3.188865766,-5.479464552,-18.50709518,-13.02348748,-3.903921575,-5.201063431,-7.472193374,-2.833838718
6.8096,1,19.53875226,1.903287088,0.289681899,-7.980850444,2.751231056,-7.522533391,-18.25678826,-0.982969108,8.119811932,8.3011606,3.386555701,-2.271673179,-9.081220999,3.247846679
2.5055,1,-8.871523583,-7.697505673,0.583900998,-6.263354543,11.54627186,10.65657458,-9.594415766,-5.416140253,-9.164181654,-0.362088886,-1.805616319,8.303338353,5.797934519,5.2654433
16.8611,1,-0.664603262,-7.916522911,15.97167266,6.55068013,8.667876749,-11.77301546,12.98179254,7.423488677,9.139136476,9.846929276,1.273774019,-9.178550337,-0.715754294,7.682579467
6.1491,1,11.92765261,-1.550370141,-16.73274956,7.237744796,12.86418105,17.75068226,-15.51667523,17.29367559,9.198879154,-7.814060451,1.517352574,3.772989773,-2.375983491,9.855958054
0.0001,0,17.72935842,14.90671464,19.84969601,-10.81355453,-14.0952927,-4.482951419,-16.95389388,0.519407613,-17.00906082,16.32883993,0.130486359,-7.120250118,1.375919573,-16.13012954
17.2301,1,11.64149766,-7.36672964,-8.479172641,-4.881264833,-5.670372508,6.109424157,-3.994369145,0.156865636,17.131208,-2.9012306,-3.264202208,0.019035123,7.457754572,17.24912844
10.3915,1,-1.720293212,5.948398266,10.83629066,-6.022321995,5.352423371,-13.26831901,-9.111824026,-11.22188602,-3.428847928,-8.669353643,-1.934345105,4.951422987,-5.440021863,-17.3583959
8.6439,1,-17.21225624,-10.38104307,12.43671084,17.25298065,-6.16398675,-2.951591966,-0.334452421,14.87787463,7.126960462,-0.143472193,14.5238186,-0.362080778,-9.005924208,3.607569971
7.334,1,-0.076572912,17.53244364,-19.78652673,18.52194176,13.12392095,10.19762897,10.07108838,-12.80136359,-7.675360918,17.46536967,-8.976000797,7.142366098,-0.191515063,-14.70381419
-0.1336,0,4.353068196,8.946394336,3.227976246,6.603662882,14.6263607,-0.094614261,-8.391855993,19.92443017,-0.212610783,13.28846459,9.5299665,0.133722398,9.37913646,-17.76395406
1.3489,0,-15.74536843,9.714749526,-16.30254349,5.285728071,-0.761450647,-0.651675997,-3.097384191,3.302433272,9.987477743,-15.76947486,-1.084053476,-7.818821267,-7.330084348,-6.469902886
