Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
0.5951,0,-9.996462399,5.288165441,-19.94596533,11.93798429,12.60224688,-0.498495566,-12.41370441,-3.881852684,-16.88393221,10.90932673,7.17780773,5.253772535,-7.636822348,4.658657253
5.2791,1,-15.99299522,-3.504499878,1.930388143,-11.11701041,-2.402997937,-0.989520849,-14.1805553,-19.97765467,-4.815731226,-17.2212768,-9.096878031,6.458529203,1.330619766,1.179415507
5.8692,1,5.068890072,-15.78175802,9.252126525,-2.107494839,16.26594511,18.7262107,-9.571431922,4.47080257,-18.99258378,13.89132951,5.904665826,5.739564041,-4.622355444,-0.129670602
0.0001,0,-9.798772178,13.36731657,4.348529819,15.5315615,1.331372683,2.272958104,-10.53446807,-12.96162831,18.77996032,13.9806713,6.804442412,4.24664273,-4.504041653,16.03476258
0.0001,0,-16.95649742,-12.44264783,-7.470619567,2.805055068,-15.51355076,9.008015495,-17.85941377,10.56714571,18.67600956,-11.44076224,17.2503895,5.295123865,-1.356129117,17.19277858
25.1452,1,1.495073012,14.29625472,2.995402898,-8.45049927,15.74193277,-19.88394313,-7.52452688,-17.46607327,-0.202467825,11.78490743,-11.31005544,9.440498843,-1.723343402,-15.70470518
16.6223,1,0.358431081,16.04233559,-18.96511663,-15.15254026,-3.231958646,-8.366995899,11.09527415,-6.785561404,3.20369043,-8.540683683,14.42439107,1.748354008,7.943547231,-14.87391546
0.0633,0,13.94362287,10.61214236,-2.302227837,9.690074489,14.95708261,14.02995262,4.059233373,13.84997363,-17.26353726,-13.6285936,3.555692958,5.885398697,5.560637525,5.822078829
8.171,1,12.64928485,10.33064918,-11.98923205,19.47402681,-10.28726492,-18.84260418,-13.13735534,-7.208940844,8.997325535,0.179190601,-3.62853768,-2.62835826,5.542661849,6.040442442
9.9541,1,-12.90430772,-5.31657778,-19.58993398,-17.1679364,2.004173998,-10.09201787,5.529685954,8.728774684,-4.817037086,11.79980555,-2.47947431,8.749189078,6.286108349,-1.204956872
0.0967,0,-16.10292256,8.884971776,-13.50989655,4.763439736,7.759256978,2.598002322,11.20757111,-9.545197647,5.204207651,-6.415665839,-2.02472714,-6.400822779,-6.304108471,-6.369796315
0.7491,0,10.69538321,5.946537259,-0.711715325,7.009457246,3.824738433,-5.94842453,17.4645959,6.288919366,-14.43429499,1.855349989,1.196086474,-5.285164357,-4.536070451,14.09247957
4.176,1,4.002028524,2.38234846,17.7634054,-7.69323639,0.263319555,-17.43693174,-11.88289231,10.6964718,-3.729675273,2.445655164,-8.065780735,-1.949043726,-8.3704209,-6.125020197
0.0001,0,-19.92638588,-2.124580603,-7.191179296,-3.753668283,6.99983704,-1.203773683,3.469231808,4.118294186,8.755950342,-4.370004765,-6.552064928,7.295235118,1.037321286,10.44874594
2.1029,0,-6.013172239,13.23760573,12.56626337,-1.815491508,12.20146836,-4.989274817,-8.299664662,15.66882243,1.064954706,-17.25727776,-3.438737026,3.584880594,5.687753684,19.57468483
12.3934,1,-6.452233297,-14.48076206,-12.21750211,-13.27309214,-8.356008942,-2.980959057,12.98969143,-14.18967522,14.36197948,6.643328558,8.586174157,-7.722814612,4.670593898,18.5690944
0.1283,0,5.116787336,-7.40213361,-1.73601745,-3.597457733,6.992447508,-6.473605537,-9.087668693,9.995954633,18.18562122,19.65634609,-1.35707873,-4.234799335,-4.106499081,-2.99207221
11.7936,1,7.053225062,-9.366464212,-16.10321379,13.74224075,-15.57735694,-4.105119854,0.559042533,-3.007000781,-19.75381763,15.34924718,-19.29466364,-4.486766964,7.306804014,11.01857865
13.771,1,-13.62988646,16.53902398,4.149056824,4.884970904,1.507612941,-13.43540173,12.38368842,-16.08618088,13.33009643,4.896325844,2.752519367,5.265564629,-1.103030188,-8.505428624
17.7728,1,0.890283241,-4.965436548,11.58490108,-0.800739819,19.8642113,3.579575891,-16.01507631,8.23441787,-3.039395847,-14.95141384,12.18804774,8.955052616,-7.363155092,-8.817704481
25.521,1,-5.358563117,-11.81822422,16.95881363,-19.95544965,3.003999097,-15.75457769,6.39608501,-1.013226458,-14.97984754,9.548425842,-13.10578817,5.556127132,-5.092991658,-19.96491896
11.7088,1,4.335196581,-3.636830236,-12.38465758,-0.09803635,0.184143731,-5.485424166,17.94442835,16.03240579,-9.162765715,1.965747677,14.11762474,2.94545713,0.349574186,-8.763331943
13.4816,1,-5.913369757,15.57095511,-8.856567742,-5.879498841,4.312318362,-1.130746573,3.557567895,-8.324297961,-9.756914893,2.094811233,-16.17733608,0.586164116,-7.24214349,-12.89542457
5.6679,1,-8.599454105,-6.079686129,1.015952266,13.9125096,-10.55730824,5.409238015,-8.049528603,1.94784619,9.23618164,16.0685124,17.85556871,-1.962924463,-7.58927064,-7.630830944
11.17,1,-1.372519227,-0.431591725,-14.33765586,17.4268929,-8.127968523,-17.21549751,16.75652454,2.829648111,-9.010743168,16.98848248,-14.18706884,-2.140085057,2.096262019,-13.31007076
1.6638,0,-16.04117994,9.658165052,17.49601804,19.64693369,4.252946968,-9.195726859,12.82862877,3.408476675,-1.865562246,11.78280386,-5.271073341,5.074853187,2.907835575,3.411011177
0.0001,0,3.431801998,-18.68757647,-5.525164582,15.88263931,19.53648155,3.440811321,-10.64580874,2.817921045,-16.71851852,1.778585664,-19.12342805,4.32871331,-9.794948629,15.49499119
7.5707,1,-2.832098805,-1.478042165,4.815875033,-16.29043309,17.92473213,-8.789006381,-10.70551147,-9.368284522,2.890985453,15.90931389,2.183168628,5.255515133,-7.04820085,-2.315199268
