Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
2.0072,1,12.26293126,12.80778302,-6.081573545,19.88419271,-8.872246432,-0.631772035,11.329221,-13.57115561,14.84764396,10.59711583,-0.238330445,2.007094816,-8.734055126,-11.37059605
17.7414,1,-13.29116826,-18.07124496,1.647820146,17.96514028,-8.34429956,-0.861402724,-9.929440734,-7.192786252,4.531905922,9.456488606,19.65505107,-9.603387777,8.137994417,9.36734465
2.0813,1,-13.24602899,17.69885815,-10.47376621,17.4396289,-6.383251318,-10.12700445,4.742681887,16.99868137,5.474970393,19.1672837,12.08573699,-0.349174199,1.732103944,12.388722
11.0862,1,-4.607102333,6.357911118,4.401110446,1.880026591,-11.89827655,1.22322959,3.196835861,-10.67006646,19.94556942,-7.404653472,-11.89377874,-4.760487791,6.325666197,15.08913629
0.0001,0,5.581901996,16.44594137,2.592687189,2.858061031,9.46720221,-15.43028993,-6.00679953,-0.537999134,-15.4535713,9.405138107,1.775654633,-7.412612962,-8.821467703,-15.8070485
2.7897,1,-17.2467836,-5.590495277,-2.262803474,-6.767600707,-14.02466644,14.97243901,2.978646861,19.79428509,-9.329621701,-10.8168544,0.222697558,-1.081634019,1.708077132,13.53766227
0.2134,0,-4.097332559,12.01462459,-8.554597891,-14.36628773,9.441067369,-17.56716772,7.991204078,4.003375989,-18.65619739,17.27765042,18.99820507,0.213286054,-7.130446657,-13.47795875
3.8628,1,-15.42246728,-1.894816499,1.411664595,12.80266316,13.73857942,-7.897200382,14.70480591,0.250005021,2.925560516,-14.64533131,17.09963599,-9.858685396,-5.995856866,-13.04737541
0.0001,0,18.94701644,4.590809018,-0.588408243,1.869458022,7.919453205,-14.87836083,-5.638497248,-8.616846156,15.45729203,-13.5402128,-3.56011087,4.02735512,-2.179376554,13.31582678
7.465,1,14.33964015,7.907602257,-7.442429857,13.98733343,14.87820454,-10.00368206,17.59345015,-19.2162551,-14.49718074,-13.4076739,-19.9172864,0.018015865,7.483032995,-8.593225112
0.0001,0,-9.08267112,-0.938290244,-16.11101295,7.302469557,15.31888643,16.83177096,18.53540774,14.55527538,15.89400387,-0.419722387,-10.7591668,-2.511853331,-6.303942667,-6.661981327
10.6109,1,0.90353313,11.55976724,4.126611512,-17.37760715,7.097504681,-17.88803375,-9.728601196,19.56613871,12.31212243,-10.02927244,-3.686262158,-6.423594871,4.187294065,14.63553275
0.641,0,-6.142707234,-8.163042716,-11.16205862,16.5947967,-5.663363735,-0.35763384,-10.98174694,7.87891857,12.37929158,2.25182307,-9.664022924,-5.402079243,-4.761126264,4.777388666
2.3188,1,-16.43124148,-7.448658776,-8.967631281,-1.066871639,-17.3750194,11.25068632,-8.706373989,17.41110654,16.63441545,3.014857894,19.22736253,-4.774238548,-2.455450335,11.29337794
5.7107,1,18.93496836,6.424628568,-16.32834376,11.22382334,1.511296646,9.649324898,19.49202816,-12.79803015,-15.69517612,1.887530405,-11.78902892,1.716615408,7.42726734,5.801542903
-1.4739,0,1.344923575,-11.18903088,-7.984196319,-5.310812042,13.14413437,13.02603219,2.937735719,-19.62824154,-2.730075095,5.988208524,-17.90885916,4.283731427,1.473960191,-16.07947447
0.0001,0,2.565113148,-13.83662586,-1.815499114,9.042299618,-6.217572444,-8.100077221,-18.47766808,1.658966514,-11.26273903,18.82560759,-18.10509708,0.311137688,-9.930380225,10.855265
0.0001,0,-13.78817401,16.64548769,-5.043289063,-0.397204682,15.96694659,-9.945674836,3.772223561,12.69359748,-15.46385659,1.42767325,12.82706842,2.832927147,1.537583673,7.118282361
6.2551,1,18.65276513,-17.81883946,16.81515102,-8.068363645,3.551309644,-12.17499389,4.484824562,5.454046302,-9.233686727,-1.834535633,10.69622874,6.255048796,-7.426126727,-2.71027022
0.0001,0,18.12467198,-1.804535209,-16.62225643,4.931148115,12.85356254,5.966080654,-14.16797744,-5.726950252,-0.887271849,2.468655697,-12.71873538,5.485879399,1.39214117,19.78602035
0.0001,0,19.6554622,17.56332701,-15.4438073,-2.994092366,-11.53232174,15.63401073,1.470827206,-15.84660907,-9.892168012,15.60268335,-9.662702742,6.98839724,-5.361455573,8.853483232
-2.0997,0,-13.85719362,-17.09097817,3.077704434,-6.201597768,17.41028118,-18.36019367,15.56303113,-6.719752947,19.45488786,-9.956814555,-18.59505892,7.382515594,2.099821235,-0.786777441
12.9657,1,-4.253798363,18.41115841,-18.70600654,-4.887289972,8.025599392,-11.60374152,1.346119317,-5.601252269,8.526780996,-19.72244578,5.582981994,-7.474911388,5.490835973,1.494434511
13.2476,1,3.726906893,-15.22752054,4.473217563,-0.427462062,-4.853838943,-19.54285729,14.38700284,15.6518255,10.17665915,11.9926195,-14.65752337,-4.507748224,8.739864583,19.82326829
7.7208,1,18.066521,-0.013632694,5.206959539,-19.27783368,-5.113546739,-19.63429857,1.868708622,-3.100992558,11.16116845,10.7726827,-14.06909251,-6.992344656,0.728427802,2.458259037
-0.3231,0,-7.514108455,-11.81736283,4.769950817,-1.437860558,4.613069349,-19.75349699,-0.633911614,-6.242872327,-15.08570402,-0.802075237,-2.53900907,3.560016632,3.236920778,-14.68546807
2.8599,1,-10.97766754,-14.64100725,1.466996965,-17.90735144,-9.771063801,-2.170122937,-11.91205689,15.46578598,2.913097167,4.313786609,0.998432871,2.859753259,-4.176699054,-6.997717208
5.5814,1,11.97471497,11.27693915,5.1995616,-2.038621136,-19.52734258,-15.1069147,10.27324106,-2.340355132,8.457296409,18.32890616,-9.778951416,-7.78280598,-2.201427614,-10.02496707
0.0001,0,-10.66320275,0.851303819,-4.745277532,-8.760263787,1.322868171,5.505925779,-11.93704651,-1.497934846,-15.78154467,-5.846280717,6.724632187,-0.594137644,-6.254429947,-18.81367544
0.0001,0,0.973674485,-4.640768262,2.101099698,17.72940643,2.350510018,-15.90704252,-11.06766147,10.48198164,-17.79623091,5.924398029,-13.25995347,0.312900329,-4.360760477,5.985584417
3.0107,1,-4.514640331,-3.557559568,-17.33835373,-4.817300249,1.122634341,-1.865006314,3.612928802,18.68542875,-16.24579197,-17.67190514,14.70017818,3.913746425,6.924458516,3.991285469
5.7147,1,11.52709436,-5.581802939,15.90651789,-14.89988421,3.017613274,8.840697377,8.746635721,8.444202856,11.5648596,-0.349244486,-5.305924909,5.714625226,-8.246807913,-3.225759041
11.4416,1,19.97532425,3.224444161,10.4804083,-5.067096704,2.060274267,16.26709293,16.33653262,-1.899213146,-18.05220903,9.94791122,1.001638178,-5.450476118,5.991122944,-7.038843098
0.0001,0,12.40194226,19.93923156,14.87091215,-6.865701128,6.118548504,-9.877045209,17.15782149,-2.400308406,0.658417986,-15.81596587,7.991646298,2.132584584,0.486195591,6.113669609
0.3981,0,19.57354136,11.81925557,5.773544338,15.35788415,-11.39584143,-3.016806822,18.79753336,6.325769508,3.911326125,-7.565466409,-19.67264671,9.697371353,-5.631700313,9.299415207
5.7845,1,12.05480359,4.019565881,-14.04170121,-13.39330883,-5.989853157,8.123026667,-19.84173503,-13.89231051,18.1132285,19.69986681,-5.553295499,-3.420587792,2.363907127,0.360345613
9.6356,1,2.725037636,16.26844509,6.436840447,11.44847749,-9.156383283,-12.70955306,13.48453896,-18.03215189,-14.76314238,-8.077719256,2.658195401,-1.114277953,8.521281535,19.96911663
4.1481,1,4.057527828,12.44167253,12.60562485,-17.53303491,-11.75564399,-6.028597868,-11.56413922,-11.45356509,-6.831757433,-9.012900974,9.301913758,4.147975165,-4.263029035,-19.74224531
1.6804,0,-7.697395384,-6.397306964,-2.242725267,-12.03907624,-5.2231927,9.892697528,-7.239347861,19.13097994,18.39013374,13.90342867,3.553334566,-7.813144069,-6.132746567,-0.230272114
-0.3413,0,-16.43714838,17.19279296,14.71335921,7.573622588,-7.194633895,-8.236880327,4.038572693,-9.482047131,-7.68395937,-8.411500022,15.92188818,8.356789678,0.341371778,-0.209127966
0.0001,0,15.22031638,4.652175348,-14.20409341,-15.55340551,-14.10046517,18.56454329,-0.371591506,5.207719093,-4.206858436,11.65100174,7.577551648,4.204369194,-7.678603291,17.43270012
0.0001,0,-7.099877723,19.06837922,0.586155928,0.488798526,-15.28223212,5.693051163,-6.674962677,19.36532602,19.0782173,17.8905874,-18.95579569,-2.727481872,-8.745801401,-13.8318328
4.3019,1,17.22887938,-6.58344317,-6.71282161,-0.782827553,7.893005461,-6.02120796,-10.09040479,14.16646323,15.28813033,14.74667681,-13.03169369,-5.563222145,-1.26128627,-18.15246801
-0.6182,0,5.060646175,-16.32242985,3.037877467,6.316217476,0.769777596,-17.20535073,15.02170688,-6.801901619,18.0798746,16.39001556,18.27163387,-5.187545677,-5.805697982,0.114717107
-2.5155,0,1.379873714,-18.16645657,-18.34749483,10.53351906,-1.273088054,7.195743643,3.863009416,1.152717755,18.25789448,-3.834754333,12.26589135,9.960556667,2.515632256,-9.987343871
4.3923,1,14.91672656,-17.74020594,-12.03602157,17.14274599,-1.930728076,11.30430448,-9.505187119,19.55046274,4.018742472,-3.200797783,17.39866679,-2.676366605,1.715908687,-12.84895355
1.5426,0,3.956790993,2.326389791,3.281051798,-6.036163961,-12.26351728,1.903887175,11.93447709,-5.248370639,-0.828751403,15.59057745,13.12758149,7.406060605,8.948613472,-8.780875371
0.0001,0,-18.07174156,-13.64077931,-15.06694817,7.597446217,-19.3716817,12.08331292,-10.0604253,16.39949397,-9.298536547,18.09851263,-5.92100124,5.865753906,-8.115156129,6.705674176
0.3207,0,-9.216849689,12.23747243,15.42989603,-19.08878846,6.675596071,8.721602058,-2.750839668,-12.68145148,10.57914306,-13.6110738,-4.165811504,7.605350132,7.926084104,-0.335899662
0.0001,0,-6.012105158,-6.369680783,11.21757567,16.48213579,16.25161349,-4.886742162,10.13898446,-2.184628164,7.77858864,9.859616352,-13.9558614,3.337922633,-7.15320004,6.924294037
4.3619,1,6.592711711,-19.12730199,-7.831302922,-15.0534012,3.520234658,4.540833857,11.63275189,8.465904704,17.66102808,-0.71941422,1.778990334,-0.608604564,3.753331622,-13.30612346
0.1502,0,-8.391187921,2.640243764,-3.975684632,-15.55062038,13.9621087,-0.897721555,-4.661703158,-11.2923716,3.013698472,-1.179975672,0.227677917,0.150111249,-3.530538747,-15.51274409
11.3648,1,-7.423838221,-17.36499533,-14.45598784,-9.839591377,-14.15997759,15.38126373,-15.43424398,17.28850055,13.62895206,-1.512237956,-12.31874064,-4.955417962,6.409392389,-3.187455067
0.0001,0,-8.236888588,15.30583222,14.76004469,12.71183405,-18.28523014,7.34630924,13.39824776,-9.524775489,-17.15923266,4.027651056,-18.64465841,0.740174866,-5.538339808,7.00368579
11.6726,1,-19.24063522,13.84671579,-11.35245778,10.51028924,-10.51104251,-17.11925068,-2.790764248,3.655122855,18.83638361,7.304241771,-4.004947977,-8.910358526,2.76220835,-16.26318669
7.2072,1,-7.284905923,4.263457422,-3.958000721,17.38784886,18.51480197,-0.595317276,18.49308064,-17.09620165,-12.23321918,-19.93440864,14.96451351,7.207059683,-9.590371156,-19.70447235
0.0001,0,-6.962765511,12.10974217,1.262927207,18.35823557,-15.66943136,12.83971582,7.54641177,12.50413955,11.22438748,-2.385136231,10.18365731,8.204375225,-7.201414872,12.89345157
7.3413,1,-7.547635754,-9.135708132,13.03464233,-10.54763604,-11.5589579,11.95203141,-7.79299998,-4.941230262,-19.20937561,3.788920281,1.005979274,-9.627223871,-2.285906988,-6.172317273
