Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
0.5497,0,15.49259634,-17.37429766,13.73532886,-8.938732497,2.862215431,5.985804421,14.98887766,-0.497943505,-12.55616644,-6.029669093,-2.613787482,2.093502101,1.543878852,0.254016226
0.2522,0,-10.04662446,1.349817375,10.91425547,2.041807996,9.589558528,17.90805102,11.82748343,-9.57085689,19.93667613,-7.183544301,12.33667605,4.711673945,4.45956681,-17.02465366
-3.5199,0,6.687466849,-2.826755843,9.856399464,-7.465485794,14.65607749,-14.56581338,9.449637886,2.984584029,1.442602802,3.817255527,9.604550563,3.519973482,7.29568319,-14.68907239
2.822,1,-0.16470866,16.99075063,-11.70430378,12.66405542,-1.344278807,-10.96467676,-16.14709787,2.663534423,-0.692466764,7.918325945,-19.21770389,4.325421776,1.503532025,2.61735853
8.5734,1,19.76050189,-12.43005335,-4.768714663,5.465962445,-14.95114174,9.749702899,11.37196413,-19.55276441,12.34211995,17.97555314,-1.480720504,4.632064997,-3.941277143,-17.84207229
0.0001,0,15.21663756,4.576440577,-19.86307662,18.53611525,5.78275303,-0.445508229,-12.85157202,-4.442982203,4.415417244,6.081564918,14.13164437,-0.393832691,0.968389715,-19.49325464
6.0368,1,19.50884188,-18.50241856,-12.23409741,-2.370118826,-10.26062946,6.507265347,0.794836056,8.823509512,-15.80107771,-11.97428565,17.8796085,8.987404869,2.950744525,-18.46950161
6.7723,1,-15.0657919,-8.241045461,7.239956573,5.771311857,-12.49401059,-3.327855934,11.29392166,-15.50833301,-3.447744553,11.04642379,-2.433945134,-2.23053195,-9.002683471,-16.44488797
-4.1483,0,-16.49945756,-12.98436539,4.602088289,6.304091822,-14.40359314,8.427661144,19.00648416,-13.90429469,-16.28507466,-10.8968798,-16.45685522,4.148354428,9.422710501,-4.214261288
1.7804,1,-2.285622478,12.57448647,18.14801555,13.43575123,-8.442289843,12.96661637,19.76170844,9.394743624,-11.79453397,8.64707337,-13.16242618,-4.306453103,-6.086772635,-16.60419983
6.5923,1,-10.1029198,-11.96690893,-8.762927498,18.18021529,-5.275361723,-11.06365542,11.45509343,-3.854313073,-8.482770631,-3.12545511,5.848392451,-6.592205154,7.463902584,8.563009792
13.512,1,-13.60216509,-16.50459697,-15.23074425,19.85407206,4.551340025,-9.304860473,-9.977364695,9.974241245,-6.224307075,8.863800165,10.76626593,9.877970888,-3.633914056,-1.04225254
-2.42,0,-11.72872333,11.38405902,-4.712319052,-10.59386638,-2.32079473,-18.71439154,13.19187676,15.10424198,17.83694931,-4.08398176,-5.658878396,7.565012571,9.985162071,-13.25717557
11.4525,1,16.52835579,19.43862484,11.63474022,12.78055466,2.509668325,6.721893863,4.383509995,13.28532487,16.19835252,12.54324821,14.872854,9.185654847,-2.266719794,4.400366018
0.0001,0,-11.68908922,3.255179567,-12.6591264,7.874570766,9.124174789,2.553240841,-17.30546367,-17.84395472,-1.106255084,-8.739401388,13.86796322,3.14759541,9.311734563,8.817468377
7.4697,1,-7.228271786,18.99531762,1.885127863,1.526439972,12.86375421,-2.853826621,19.78180711,-13.65108455,3.719778542,2.697064805,-8.610779062,7.853612653,0.383979386,-6.026458168
8.0101,1,-9.283232092,-14.86536772,2.62361735,19.04323336,-17.53109744,10.17802766,-7.89340549,-17.73699115,-0.563671939,19.27423851,4.089058016,6.388889566,-1.621090499,13.96477602
1.1967,0,-14.35756429,2.270025225,18.4435922,14.99303427,-8.483196682,-5.40213969,-0.898247152,-6.021355392,-4.808254372,-7.7303384,-17.24544349,-1.202309938,1.196612013,12.22853444
5.0086,1,0.550640911,-12.25801781,-3.243806426,-1.002173648,-6.272991729,-1.867153261,-16.90251968,11.90410703,-11.4873336,-13.72101285,-5.436359805,1.171017362,-3.837485735,-1.29961547
7.8641,1,0.871636253,-17.88209528,-15.48288067,-12.54686575,4.486731885,19.43106365,14.43182209,-7.84441785,-12.51204833,16.51075762,-9.535622855,3.413380021,-4.450585184,-14.62735648
-0.2106,0,-16.74541392,-2.605978535,-7.19886953,-10.33842585,16.85635241,-12.68673695,0.114180258,3.968013206,-2.154398575,-9.36648522,-6.742565153,-5.63670781,-5.425998346,-4.915223148
2.3564,1,11.15956632,0.79395837,-14.43061943,5.278280844,10.61803189,-1.883286161,5.715328146,14.56984997,-13.28042362,4.751495997,2.885308967,-6.790204322,5.732145494,-4.433886134
