Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
7.1277,1,8.936531606,13.77968432,-0.507476422,-10.76532906,-1.051153655,0.955864277,-15.43985446,-11.32099632,6.876578902,14.40998743,-17.03809992,-0.397185409,5.270780868,-1.856914077
16.9708,1,-0.266610261,8.902333435,6.585325278,-10.1212293,15.43573406,13.51829439,18.59716037,-12.8929515,-17.38715618,2.951187503,-2.595036314,-8.685035247,3.14474601,8.285799786
5.7989,1,4.399823575,3.97778346,8.634696851,-7.1202469,-7.111986506,-10.97769555,16.77192714,13.79466081,-0.38132028,-9.591937263,9.04593491,6.41384029,9.776187462,3.97731625
5.4263,1,10.42458959,-13.84219994,7.573608106,13.41084,10.65822609,-18.72157233,-10.8564345,-4.382315063,11.91576181,-12.22419459,0.670154348,-2.582022525,-1.995627959,-7.4218848
19.3523,1,4.009403542,17.8104891,-3.337689581,-6.766499372,10.19763619,2.075941946,-8.718599541,3.422895072,15.35089186,-6.521367385,-8.932938382,-8.623126458,3.622775778,-15.72956561
28.1702,1,13.61676924,2.88484821,7.325174562,0.195219364,-17.54353295,13.9296512,1.1391706,-8.584285538,8.515570242,-16.56268455,-9.949272666,-6.851713224,8.180832701,-19.98934546
17.109,1,8.207986597,-4.725492333,-2.712448136,-18.37136323,7.481746786,12.2153058,0.242079845,-12.63671535,14.0527691,14.89077085,6.722588629,-8.182603151,-3.580577867,8.926391887
0.0001,1,5.68003855,-5.88963635,-0.027238692,9.411516867,0.810993526,12.36120662,4.026781067,-19.2336035,-10.02741002,-16.47895369,-9.854018905,5.199702781,-1.202682017,1.912047037
16.5259,1,12.19953722,1.532652302,19.1393439,-11.75347512,16.95695952,-15.83425529,-14.69943855,4.928576543,-0.533599002,18.56512718,9.422545322,-5.374457448,2.991250425,-13.53464411
12.7479,1,-18.86027552,14.70504911,-13.53324685,11.56218554,-16.60646039,-10.38412776,-12.8376694,14.4971289,-4.489669642,3.058702756,7.291863809,-3.297194185,8.401481626,9.450746279
6.5594,1,-5.466902716,-13.27560705,0.947590388,-11.60132725,-2.106765366,6.551272584,18.71122775,-19.50867835,13.44356494,7.082008508,11.86547931,-0.476867544,5.812015032,6.082580597
10.0373,1,1.866354826,0.642408719,-15.34746248,0.142273811,-7.90256284,-2.139306533,16.80959237,17.8607561,3.729992797,-6.428315187,11.9954046,0.164960341,-5.243872031,10.2022302
2.7282,1,17.83421378,11.74963282,9.526736365,15.10768658,3.692077209,1.279227378,-12.88301404,-0.464569774,-6.126695196,6.817182378,3.033643331,2.267127596,-4.986173799,4.995308725
15.7426,1,0.125861135,3.400219904,10.84293018,5.622415148,6.904408097,-19.32191109,15.89706824,14.99335469,-7.648817244,-2.543821295,16.65069355,1.839953833,-3.979215147,17.58250716
16.9486,1,16.24620511,1.843207623,-1.961790506,17.94264403,-14.94427831,2.602028266,-12.81288183,-16.2470234,-15.4876102,16.98794924,-16.54568953,2.554915765,-1.279389774,-18.22803376
0.9913,1,18.88996494,5.851103566,4.098495366,8.681010435,18.3802249,14.56467881,-5.71382773,-5.936603909,2.715656813,14.03556379,-13.23082145,2.710578195,-2.105365236,-3.096678093
4.8925,1,13.08352278,17.00218015,8.536495509,4.916592165,3.761565709,5.504473677,-12.57647791,19.14389384,-1.80341759,-2.792356231,7.989756063,-9.373038583,-3.019835958,-7.912323456
