Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
1.43,0,-19.55920289,-5.238405982,10.4401197,17.69485612,0.036705466,18.22568955,12.9508929,16.84109097,-8.861993009,-4.872264431,-1.58929158,1.42992118,-2.686810962,-15.83319916
2.4392,1,-14.48284693,-14.01453274,-13.52421723,15.47470972,8.929798741,-6.882799758,7.063970902,-13.1111325,0.618252773,-15.31029863,-15.52710813,0.724121911,3.163358288,-2.650011302
0.2018,0,0.903449317,-12.73045232,-19.71226122,5.849019096,-4.599236598,-1.585333466,-19.08336832,0.314630044,-6.060092074,-11.94226216,-2.147281583,-2.445464142,-2.243649891,-0.518043957
12.3036,1,-9.853075846,-10.04250034,-7.33755888,14.44090729,8.494937921,-17.90921595,5.931049239,11.86042334,1.058878205,-16.09238432,-7.471352103,-4.614184488,7.689436485,0.65808663
1.7014,1,12.32609272,-12.85684444,-3.237973208,-3.106727108,-10.01562363,-2.78317287,-15.74107178,-18.84626763,-10.63100474,-19.77774858,1.169119324,3.807182015,5.508573075,5.605726757
7.7969,1,7.292428714,-9.812261935,-12.04063978,-17.5698765,-18.13640496,5.207137736,-13.13700981,12.88295429,6.042793009,-19.31191602,-4.911892045,2.174676112,9.971554472,-7.989575193
14.8271,1,-8.044349412,19.3855019,6.968221729,-8.743526936,8.142595122,14.75897546,7.97487295,12.04904834,-18.36228989,6.918818959,3.640021629,-9.794318713,5.03275834,11.83570644
10.7314,1,13.92619599,7.060591121,-15.40811609,7.823163207,-16.0201456,17.78676116,10.93802543,9.438897169,3.326645073,17.97047435,12.48952784,-9.656510667,1.074855875,-2.329420853
5.7379,1,-3.162098702,0.517696122,-10.50594337,-9.663271255,17.01618557,-8.685025752,-1.370636556,5.882319671,-4.508363495,-14.16774422,3.128427141,0.892085848,6.629993539,3.201723836
3.0221,1,-17.81281776,18.32566729,16.597242,-16.48437561,14.82281009,-0.26972042,1.787275965,5.59737863,-2.368783073,-6.558541444,-10.80695557,-0.783270219,2.238852258,-17.13643322
-2.3854,0,-6.220882433,0.645635253,-0.700520352,16.13492133,-12.29302382,-15.14517547,6.489137942,9.589488246,18.69208255,-19.63106397,11.84816564,9.776689091,7.391310589,-0.223242446
-1.2735,0,9.781762145,9.420265945,19.91114631,2.833391105,4.251733609,-0.405599174,7.166301907,-14.15772808,-2.002946045,-9.813541179,13.93189775,-1.273609835,-9.18974992,17.93982743
2.4288,1,11.41450757,-3.319020869,19.64640845,-1.910911031,0.42297475,-18.95908,-3.277156394,-9.672095346,7.614625266,17.31236759,-2.433171324,4.346845334,-2.428723058,-10.23202129
15.8463,1,-5.038902607,5.100116457,8.593743562,-10.19217801,-15.03144324,5.688762962,-13.41593529,-19.33319311,-7.147494044,-2.659201218,7.804153271,-7.630339625,8.215950304,17.44335071
3.9717,1,-11.1992944,-6.642637323,12.41877199,-10.7556888,0.428080312,9.473553329,-8.035096656,9.773131279,0.887094173,-11.86716499,5.019810193,-3.588961593,0.382723994,-11.10920033
12.7853,1,11.88122472,-0.612055166,18.48623973,-4.44279825,0.21950317,18.27478759,-9.092197997,-5.48142433,9.364030799,-0.861643994,0.230021044,-9.275433732,3.509886904,-0.945851333
1.2695,0,-16.01433987,6.78614511,-5.904520034,-4.030293553,-7.165265468,7.359653707,-3.055671602,-2.600023782,-18.57283244,-15.42601193,1.938473058,1.269437984,-4.641859471,-14.05269456
11.551,1,-9.215437153,-17.69115949,-14.19249211,18.56463477,5.067074617,-14.93726479,13.89439201,-15.63009552,16.69973598,2.087561372,-12.29280341,-8.825691707,2.725272654,-3.263499858
-4.4782,0,17.54942819,12.60851545,-19.48209421,-10.37986547,15.78584378,-11.10345029,-11.11680289,3.8856323,15.63951097,15.37555991,18.11372882,-5.382486829,-9.860734112,12.98160921
11.0751,1,11.25118011,7.699583099,8.377491926,18.03161606,-6.217770534,0.275576669,6.011426799,15.98242506,2.2585248,17.3436473,11.50091232,-1.148523105,9.926577138,-17.25544121
10.162,1,-16.04274642,2.479143814,7.401914606,-2.923477837,3.963671165,-10.22087804,14.92977207,1.059055463,15.1821476,-5.429241546,-14.05780037,-7.141595714,3.020371336,-6.339802611
6.0434,1,15.5984066,-6.684033229,-1.300710984,2.252334125,-2.225920097,13.38735364,11.64735307,-10.035933,-4.97471153,-8.969428497,16.27002119,-7.873613736,-1.830197008,-3.066886372
3.6662,1,3.991312462,3.210399921,7.879480202,16.66151165,1.613260205,17.33277235,-3.694259592,-14.16661975,-0.184045355,7.405881187,-10.01801191,-5.34301121,-1.676776167,3.023445714
1.8124,1,6.274777322,8.558874232,16.82017413,19.30084041,-1.837830405,7.134583837,1.575634045,4.633639306,8.463005839,-6.552426278,11.81202239,-0.678806476,1.133619301,-1.713460157
0.0001,0,2.487997539,-9.052827964,-8.76219258,12.68380429,-19.82091447,19.29997791,15.14120355,12.80842982,11.02162114,-7.070149331,-3.296301233,7.128744757,-0.382979288,9.959840993
0.0001,0,-9.141350348,11.14647397,-3.718433215,-14.76212206,-6.917013458,-15.20630624,1.481684848,-0.63064033,2.030114407,-6.186960146,-10.50619876,6.810241008,3.76037179,7.965102745
2.5107,1,-7.624950714,17.10570436,-3.424184618,16.6825612,16.0270556,10.74838495,-0.683611991,-10.35684892,-10.88516435,-1.68364136,8.576960139,-9.597564373,-7.086837148,10.74497021
17.5061,1,3.515398701,-13.26525448,3.429365535,-0.883370507,-19.66665268,-14.9644976,-14.14663195,-18.0606111,10.05993204,3.480029452,19.04789194,-8.232394378,9.273745266,-7.256796653
6.4561,1,9.678432368,-15.85795216,14.59557583,-3.408694699,-3.354576727,0.390790872,-7.103952317,6.364086716,-16.32883209,-14.64777557,-3.106616305,-4.924701862,1.531384288,1.84630764
11.4031,1,-12.88731742,-19.75125358,-7.620641889,15.08081702,0.520213966,4.072125218,-16.24367095,-16.40903283,6.790235576,5.756813318,-5.878010945,-6.862032087,4.541028702,-1.77643991
0.8237,0,7.043890906,16.48178469,-18.60979327,-11.4737896,17.01742275,1.130924257,8.103120287,-10.17132252,14.15487519,-7.339254171,8.296745444,-8.011508903,-7.187839892,16.22140643
8.2226,1,-4.847844361,-16.42170273,-14.26622569,-3.535319682,-1.551320375,-15.71364648,14.83466553,18.06702714,12.59281295,-12.42383461,-0.492660279,9.719087041,-8.222476315,-12.37676463
0.6241,0,0.329064435,-13.12719968,-14.38600664,14.26351242,-4.731936469,12.72405811,-14.94206194,-10.00319478,-4.24598923,3.406323579,-1.514135676,9.087754797,6.781291271,8.463726871
4.9198,1,-0.851986509,-1.042800642,3.527526956,19.19919436,-19.0956617,-5.607800381,-5.467385039,4.53248854,14.77133685,-15.37804398,-8.348032428,9.802897199,-4.919711788,-2.824776905
-1.1574,0,2.709917305,-13.54555835,-8.127503546,10.86269337,-17.98228269,-6.987990384,-13.68374839,-19.69077485,-13.87057639,-7.751909949,5.439721101,-1.157522556,-9.055958755,14.10679941
7.5539,1,15.41913423,16.90484698,-10.45199921,2.796581119,-6.931288432,-12.69064941,-6.913104126,-11.74590695,8.964144819,-1.096932905,-17.33900522,0.991202613,8.54507315,-13.09657609
3.1476,1,-16.177565,16.28326106,3.211558197,15.52423999,10.91520095,2.781573864,10.04527174,2.56027679,17.43059306,-13.75770583,-19.63811201,-1.312253901,1.83537065,-3.43483524
10.3564,1,6.840394408,2.899031173,3.115444546,-17.0762044,9.888046344,-19.60201781,-4.378285116,-10.38166418,4.359837427,14.536138,6.655922442,-6.528989248,3.82737807,-3.870986103
8.2423,1,-5.404153624,6.181417897,-4.519861491,5.888264727,-18.43173088,-15.54024116,-17.44387735,-13.74194617,16.66134509,13.97609482,13.40392353,8.242192455,-9.454097803,-16.95586612
0.0001,0,4.66107155,8.890496908,-11.04544777,5.867550518,-14.27241993,-19.26912751,-2.392576382,-17.74629457,-18.36522132,-11.73603671,8.831711532,5.072160927,3.607755162,8.962971373
0.0001,0,-16.3473312,-13.05040124,12.94066902,5.218659689,-2.273582815,-18.93445343,-11.09521246,13.65421747,-6.232860566,7.688154129,2.618179686,-5.317418956,-8.119611332,-19.85344604
0.0001,0,-5.184231143,-6.089948082,-1.483509006,-5.718537122,-15.67187706,1.534649378,10.23507052,-9.943997308,-8.240756594,-4.642106292,6.423196529,4.926247329,-0.17131797,11.4011438
0.0001,0,3.035640839,15.46429767,-12.45367469,-8.583943003,17.78365955,17.53207786,1.006215067,7.586431637,-2.093165055,-4.194392953,-3.475714799,3.981037444,-4.891279704,11.64784074
0.0001,0,3.096859865,-14.55348966,-3.688557293,13.34796155,0.474655968,-7.240947183,10.30639086,5.606113785,2.347275104,11.44374534,9.908726486,3.751290126,-7.765660265,9.168992247
-0.7795,0,10.28274254,8.994905751,0.455686169,-14.49200609,-16.88900842,14.87389626,1.695015291,-0.818631215,-17.18130395,-8.446545002,-14.28420281,-5.083595072,-5.863132696,5.535947434
