Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
7.8498,1,-18.18419931,13.35308228,-13.38661207,-13.69443438,19.75408023,2.475692914,-10.33780641,11.75851331,2.306833852,19.08197811,14.57438249,5.679014681,6.237275549,-1.612526446
6.8024,1,-2.857917996,4.251051381,-14.54564515,11.47542433,-12.24992337,-19.49474655,6.47760724,8.410566182,2.12289892,-19.76175947,17.09960563,-1.185202222,-4.39904757,-11.20143236
5.4055,1,-10.10120419,11.43448167,1.552904366,15.294911,10.14800968,-6.68818501,-4.025836871,-16.35906402,-12.67394049,5.101691587,-5.17328997,4.453749243,-0.951641198,-1.028945557
-4.0383,0,-3.867050428,-17.92236439,-2.389610401,17.7270373,-4.861834075,13.80368825,15.53467516,-19.03956071,-13.51819255,-15.17634674,2.100092206,-7.769032245,9.968826064,14.00715424
22.9949,1,-17.948191,16.82631157,18.67571066,18.46776867,11.30063096,-5.868501954,-9.219063096,7.271946752,18.45793305,-18.70070344,3.276553312,-1.22384411,6.426519054,-16.56833185
10.6933,1,-4.991668007,1.369836319,-11.53283507,9.115934076,-17.74391139,11.37182756,12.2188859,7.706091977,-2.166157704,-9.724987088,3.175366234,4.253791149,5.819366456,-4.873969402
21.2316,1,-14.0613176,2.674572616,19.77211392,12.16068085,12.57350888,-18.93241046,-3.994669253,2.863958202,4.384677571,-9.667880264,-3.945413722,-1.171603201,8.162780204,-13.06879156
9.2175,1,4.905800554,-6.153812672,-7.801130432,-14.42725655,-16.93078434,18.10249232,-11.032883,-9.212444642,-8.90289974,17.11195902,-3.997708827,9.184970739,3.04074964,-6.176794937
18.8924,1,-6.259214751,17.60055909,-9.144173088,12.5160734,11.11735656,16.92488574,-18.41697359,2.114312089,-18.01118511,-0.507991431,4.972267584,4.323642755,6.017012306,-12.8753572
12.1361,1,15.0100716,10.86669529,-5.159262756,-1.894175362,12.80659497,17.43685568,-12.71854127,-10.29099472,0.44505657,-10.7996444,-3.046939144,3.77780807,-8.358216096,-9.474519118
2.6666,1,2.177613845,18.70086011,19.82698621,-10.70816357,14.78168715,7.128578698,0.32810524,0.986110253,3.626274574,4.272869555,19.07469391,-3.189592591,-5.856141008,8.280210774
11.3132,1,-6.797071742,-10.69427601,7.532923508,-12.76689349,-3.105534348,16.9623467,13.06018933,-17.74129967,0.525858069,2.513828921,16.71056128,-1.062389317,-4.673769496,-15.98699237
3.771,1,-9.389387262,14.12991784,11.64234785,-0.767503062,-2.947006367,10.80072286,-4.364935632,-4.186765404,-12.39222303,13.76892337,13.62222515,6.587792257,4.715239429,0.944191144
