Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
-0.7294,0,-11.1598257,-4.704561753,16.27149743,-15.04495694,-18.19770731,7.584151757,-8.075162388,19.86241328,-12.64273866,2.205869855,3.65193866,-0.019263879,-0.748806181,-13.8892354
10.2941,1,-9.657646932,8.895217336,19.85389657,2.212412469,5.747152669,7.232268602,18.11238462,-5.344038365,-1.231128444,-14.85841168,-16.80773191,0.880162496,3.446139161,13.74027792
17.1054,1,3.932990085,-17.50395529,9.505824552,-13.85658202,-16.59570515,-18.03972038,-16.78387215,-11.4683801,-4.458468997,-8.48070478,-14.01154635,2.676340073,-7.72618165,9.379257122
15.7887,1,15.60089627,-2.2835879,-3.676544358,-3.445860089,15.14807555,1.088650084,-14.89024812,-11.5385549,-13.27009645,-5.811035703,-5.417652562,1.033535069,-7.373162639,8.415509091
12.2153,1,-5.800487633,5.883208321,-2.988679128,10.29340069,-10.2814326,-12.46223215,-13.89056318,19.64855249,18.98876656,16.88404803,-1.947892397,-5.963977857,-2.488656759,9.726652513
16.1379,1,16.04403129,14.41813176,18.93155917,-13.93979443,-15.07369132,-12.24783002,-9.694836464,9.12708373,-11.0653508,3.881687472,-13.03645757,1.504426415,-0.820344426,15.3175189
7.3375,1,-19.73992042,-5.303553546,-13.49052316,-16.94833406,16.04602503,-2.884335262,1.859065922,-16.51850608,3.555829705,-3.684586519,4.503117521,-9.193066478,-9.040638802,-1.703101428
-4.094,0,12.78108622,7.954079415,1.997791147,-11.96297185,5.519489389,-18.1868196,8.829826661,-3.02782158,0.631642438,16.45122943,9.98535075,9.241497713,5.147500738,-2.476478829
7.1453,1,-1.780112962,0.463313969,-10.65559623,-2.412532359,-14.23128846,0.935529575,-3.848190573,-17.80145417,-5.427112944,-16.05696095,4.398753976,-5.531983272,1.613328295,-6.779594116
-0.3745,0,9.859788776,11.26427035,-15.23461895,-2.760450449,-14.18622706,-16.01964735,0.547018056,-12.59781892,9.011096265,-18.45564652,-12.99012565,6.972682895,6.598176701,-11.84153647
4.737,1,-0.498895059,1.417432846,-12.17990586,16.56747068,-8.689070186,18.0419362,7.326733156,4.716403729,1.949273547,11.11816383,-10.6722776,-7.668476048,-2.93143671,-16.01519735
-1.6831,0,-4.766522178,19.11972073,4.564443077,3.03689977,-2.011499479,-2.169036811,-3.702308238,15.94344962,-3.346338031,7.206232591,-18.5617646,-6.438574581,-8.121823654,-14.99215211
-2.456,0,-12.45884124,-1.382369057,-13.1290639,0.842149768,7.011647054,14.75558882,10.27747739,19.3692701,-11.20639906,-13.08005769,16.90911871,7.978745197,-2.456051163,-14.51205755
11.3453,1,-14.30985061,-19.72912775,12.31718898,12.99222148,16.59824698,-6.04229143,-1.73449973,5.824585362,6.940166986,19.03628882,4.534346603,8.554997126,8.563438238,19.90871175
-1.2605,0,-9.268255298,17.84576553,-15.51489405,14.79857404,-15.6195517,15.93193799,5.407725845,4.039751975,-1.26313063,0.556199515,1.790923616,3.804945798,1.260589499,-11.84509378
-1.1877,0,-4.992926248,5.234234813,0.606460729,-14.84792559,13.19240488,13.57763868,-7.060940513,-13.66438554,14.2871122,-7.302074409,-9.214594257,7.21212594,6.024399793,-9.501209647
-5.6906,0,15.95412487,-14.96443038,14.26122669,12.98889206,-1.845084152,-14.8762325,-16.7120516,-13.03329374,9.098191986,-0.521079136,0.276990655,8.398863118,-5.690664757,-14.56594132
0.0719,1,-2.324192561,-11.11665551,-10.55722033,-8.984103489,-14.47524779,-12.9447921,-5.10721848,19.46916889,14.35404289,9.359649132,3.590984732,-5.223298005,-5.15140597,-19.24304125
15.6926,1,12.65045334,8.517000325,10.99420324,-8.170023512,11.93287658,0.344598554,-15.28387056,15.04679901,-11.78239069,-8.322007824,-8.366259506,7.508881317,-6.78025996,8.912389003
