Fitness,Label,Xin1,Xin2,Xin3,Xin4,Xin5,Xin6,Xin7,Xin8,Xin9,Xin10,Xin11,TL,BL,IC
-1.3478,0,7.217365084,-14.98785983,4.793467595,7.506638322,10.41124362,-10.91462951,-11.02823338,-19.39935996,3.413200598,9.310946798,14.58220467,-8.423108313,-1.347922415,12.19157128
9.7547,1,0.382634068,-3.80028003,-1.372203606,-5.257130822,2.481366511,2.094105585,-12.69502415,6.916355385,5.695761192,12.65201422,-9.401246062,5.983349797,-3.771218614,8.611346519
13.69,1,16.53033247,8.14244856,-16.52438408,0.313516669,11.04727448,0.130016994,-17.65864811,6.719829877,-3.612866831,-19.95807114,6.97119589,-0.772350166,9.153220838,-4.536767967
10.2411,1,-9.592958609,-11.67684158,5.386039963,-5.826390936,-14.58518983,-11.33092036,4.243723377,-2.247933103,-0.782916818,15.47984748,-19.49602918,1.56982534,-8.67121257,-8.302114341
11.7995,1,-0.519609228,-12.95116435,-0.15784955,4.873817759,9.279031594,19.51423066,-3.918347705,15.38245356,-12.38549181,6.671855118,-0.424425733,-0.602331083,-2.302823485,-14.10229563
-4.5258,0,12.68892507,-15.58763618,12.62141739,12.81608554,-9.271637182,-16.12781982,2.279279461,13.26164542,7.07883217,-9.792780986,-9.061756783,-4.463938741,4.525874929,9.99964528
0.8055,1,-5.925801673,18.14920848,18.06459093,3.997164675,8.664074316,15.87182399,-15.43073121,-2.606353193,13.77392556,5.18805985,12.80992432,-8.536384195,9.595286783,8.789781
10.9917,1,18.66044975,-6.081399759,3.91716728,-0.67104571,13.22952592,-17.14413274,-1.429100867,-11.66279973,7.951212552,9.277559025,-16.7814487,-2.024135041,8.450379143,-2.541346079
8.107,1,-10.50731546,-10.84659629,-9.145118172,12.40256224,-2.242670773,16.40579322,-2.189368476,-3.435657885,3.615376009,-2.243809262,-17.07917004,-1.033157767,8.154184749,0.047194904
1.9044,1,-13.35489661,-12.30374853,1.139646609,16.56817573,-18.56787626,-13.44833897,-13.7659228,-0.463760715,-4.759201308,10.8401613,-14.36274203,3.406509056,1.502181257,12.76060547
2.4349,1,4.291767275,9.230596436,9.750752971,4.77032423,-10.07734484,-14.20695087,-0.575503729,-4.608966089,-18.09433019,-18.67185849,5.247301853,-3.811215601,-6.246029028,10.63414843
